ticks,infected
0,2
1,2
2,2
3,4
4,4
5,5
6,6
7,7
8,7
9,8
10,7
11,7
12,10
13,14
14,13
15,14
16,12
17,11
18,10
19,8
20,9
21,10
22,11
23,14
24,13
25,15
26,17
27,24
28,27
29,27
30,27
31,27
32,26
33,27
34,26
35,26
36,29
37,34
38,53
39,57
40,55
41,58
42,60
43,67
44,70
45,65
46,68
47,51
48,54
49,55
50,52
51,56
52,62
53,66
54,66
55,65
56,59
57,48
58,51
59,51
60,52
61,53
62,47
63,54
64,52
65,65
66,60
67,59
68,51
69,46
70,45
71,46
72,42
73,40
74,41
75,42
76,44
77,44
78,48
79,47
80,43
81,35
82,44
83,39
84,42
85,40
86,41
87,44
88,63
89,58
90,58
91,67
92,66
93,68
94,70
95,72
96,71
97,75
98,80
99,79
100,77
101,104
102,118
103,112
104,95
105,106
106,108
107,113
108,119
109,114
110,109
111,101
112,98
113,87
114,83
115,94
116,108
117,108
118,104
119,98
120,100
121,106
122,115
123,118
124,110
125,113
126,130
127,130
128,123
129,123
130,119
131,115
132,111
133,123
134,112
135,103
136,95
137,113
138,112
139,113
140,106
141,109
142,121
143,107
144,101
145,114
146,106
147,113
148,118
149,138
150,140
151,143
152,140
153,150
154,143
155,153
156,145
157,148
158,155
159,146
160,129
161,124
162,132
163,128
164,120
165,126
166,121
167,119
168,118
169,111
170,120
171,104
172,116
173,134
174,159
175,153
176,139
177,157
178,172
179,176
180,178
181,193
182,185
183,178
184,170
185,154
186,149
187,153
188,150
189,149
190,168
191,182
192,186
193,185
194,177
195,189
196,180
197,189
198,188
199,170
200,171
201,156
202,148
203,163
204,142
205,154
206,150
207,140
208,142
209,151
210,155
211,145
212,147
213,159
214,145
215,132
216,129
217,137
218,134
219,130
220,125
221,130
222,138
223,136
224,141
225,130
226,130
227,134
228,122
229,121
230,113
231,99
232,77
233,73
234,75
235,74
236,76
237,78
238,73
239,105
240,108
241,103
242,94
243,93
244,84
245,76
246,75
247,77
248,59
249,55
250,61
251,52
252,49
253,47
254,49
255,60
256,64
257,61
258,67
259,72
260,66
261,53
262,52
263,59
264,70
265,73
266,67
267,69
268,67
269,64
270,70
271,66
272,64
273,82
274,79
275,78
276,64
277,66
278,58
279,63
280,55
281,62
282,59
283,54
284,56
285,59
286,65
287,61
288,69
289,63
290,56
291,57
292,53
293,52
294,45
295,36
296,39
297,51
298,52
299,65
300,56
301,54
302,50
303,54
304,58
305,54
306,62
307,63
308,60
309,69
310,67
311,70
312,71
313,63
314,68
315,66
316,75
317,79
318,93
319,99
320,99
321,85
322,72
323,61
324,55
325,50
326,55
327,60
328,55
329,58
330,55
331,55
332,49
333,44
334,41
335,32
336,47
337,45
338,41
339,36
340,42
341,38
342,30
343,31
344,36
345,34
346,34
347,36
348,35
349,38
350,37
351,34
352,31
353,30
354,25
355,28
356,31
357,26
358,30
359,25
360,23
361,26
362,28
363,20
364,23
365,23
366,27
367,28
368,28
369,29
370,24
371,22
372,25
373,24
374,27
375,30
376,25
377,23
378,14
379,18
380,22
381,21
382,20
383,19
384,15
385,15
386,13
387,13
388,15
389,12
390,16
391,16
392,13
393,11
394,9
395,6
396,5
397,6
398,7
399,6
400,8
401,6
402,10
403,8
404,6
405,3
406,7
407,6
408,5
409,5
410,5
411,4
412,2
413,0
